"taxonID","identifier","bibliographicCitation"
"rinse-pathways-checklist:taxon:3bb0f049830f58f1d55b586443bf3686","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3bb0f049830f58f1d55b586443bf3686","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:3bb0f049830f58f1d55b586443bf3686","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:3c8486683c70b1652cfae1b90a0d5367","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:3c95ea8322692e145c1eda8e8321aa60","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3c95ea8322692e145c1eda8e8321aa60","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:3cf1c4edb27a19095f38289e5570f790","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:3d2d311cdfb76a5b6426d8dc3cfab3b9","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:3e6a418adc7773404bcc83d619afb108","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:3f2023cf8964278ce354aa3d1f71b30c","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:4149f185b38f1a9745b9af9670304c91","www.animalbase.uni-goettingen.de","AnimalBase Project Group (2005-2014) AnimalBase. Early zoological literature online. - World wide web electronic publication (www.animalbase.uni-goettingen.de). Available at: (accessed 2016)."
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:41a46084ba65c7f3c0275e6f974cbb8e","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:421bb710f679247a8a0c30a43fbc7c1d","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:42483f07f7a40c7a0fd2f212c674f3d8","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:42483f07f7a40c7a0fd2f212c674f3d8","http://en.wikipedia.org/wiki/Main_Page","Wikimedia Foundation (2016) Wikipedia: The Free Encyclopedia. http://en.wikipedia.org/wiki/Main_Page (accessed 2016)."
"rinse-pathways-checklist:taxon:42724574a7434dc3a28f4aa7714cbc19","https://doi.org/10.3391/ai.2013.8.1.02","Minchin D, Cook EJ, Clark PF (2013) Alien species in British brackish and marine waters. Aquatic Invasions 8:3-19."
"rinse-pathways-checklist:taxon:43ad5a9d0615d7da7b827f5dab4c72e8","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:43ad5a9d0615d7da7b827f5dab4c72e8","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:43ad5a9d0615d7da7b827f5dab4c72e8","http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","Banks A, Wright L, Maclean IM, et al. (2009) Review of the status of introduced non-native waterbird species in the area of the African-Eurasian Waterbird Agreement: 2007 update. British Trust for Ornithology."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","http://www.nederlandsesoorten.nl","Naturalis (2005-2016) Nederlands Soortenregister, version 2.0. http://www.nederlandsesoorten.nl (accessed 2016)."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:448fa3f2ca719b7d97e9614c9e6ffc92","https://doi.org/10.1111/j.1365-2427.2010.02396.x","Britton JR, Cucherousset J, Davies GD, et al. (2010) Non-native fishes and climate change: predicting species responses to warming temperatures in a temperate region. FreshwBio 55:1130-1141."
"rinse-pathways-checklist:taxon:457434b25f849b283a4d6ff6bf251fa8","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:457434b25f849b283a4d6ff6bf251fa8","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:457434b25f849b283a4d6ff6bf251fa8","http://www.fao.org/fishery/introsp/search/en","Food and Agriculture Organisation of the United Nations FAO (2016) Fisheries and Aquaculture topics. Introduction of species. Database on Introductions of Aquatic Species. In: FAO Fisheries and Aquaculture Department. Rome. http://www.fao.org/fishery/introsp/search/en (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","http://www.nobanis.org","North European and Baltic Network on Invasive Alien Species NOBANIS (2016) Gateway to Information on Invasive Alien species in North and Central Europe. http://www.nobanis.org (accessed 2016)."
"rinse-pathways-checklist:taxon:46d0a40a2cb3e32deaf52faca4677f44","https://doi.org/10.1111/j.1523-1739.2009.01249.x","Keller RP, Ermgassen PSEz, Aldridge DC (2009) Vectors and Timing of Freshwater Invasions in Great Britain. Conservation Biology 23:1526–1534."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","http://www.cabi.org/isc","Centre for Agricultural Bioscience International CABI (2016) Invasive Species Compendium. Wallingford, UK: CAB International. http://www.cabi.org/isc (accessed 2016)."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","http://www.europe-aliens.org","Delivering Alien Invasive Species Inventories for Europe DAISIE (2003-2016) Alien Species Database. http://www.europe-aliens.org (accessed 2016)."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm","European and Mediterranean Plant Protection Organisation EPPO (2016) EPPO list of invasive alien plants. http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm (accessed 2016)."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","http://www.issg.org/database","Invasive Species Specialist Group ISSG (2016) Global Invasive Species Database. http://www.issg.org/database (accessed 2016)."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm","GB Non-native Species Secretariat (2016) GB Non-native Species Information Portal. https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm (accessed 2016)."
"rinse-pathways-checklist:taxon:4723e8b712e7fbbe0b66e43841280f27","http://ias.biodiversity.be","Belgian Forum on Invasive Species BFIS (2000-2016) Harmonia database. http://ias.biodiversity.be (accessed 2016)."
