"taxonID","description","type","source","language"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","Asia","native range","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:63cdff26f9409507ff067b0b62a35a0e","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | https://doi.org/10.1007/978-3-540-79236-9_29 | https://doi.org/10.3391/ai.2013.8.1.02","en"
"rinse-pathways-checklist:taxon:6411c7a95798a1cdccf0bb07924b2c63","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:6411c7a95798a1cdccf0bb07924b2c63","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:6411c7a95798a1cdccf0bb07924b2c63","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:6411c7a95798a1cdccf0bb07924b2c63","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:6411c7a95798a1cdccf0bb07924b2c63","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874","en"
"rinse-pathways-checklist:taxon:65669444b9afc4d9903e65351cb63e2c","Northern America (WGSRPD:7)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:65669444b9afc4d9903e65351cb63e2c","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:65669444b9afc4d9903e65351cb63e2c","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.unep-aewa.org/sites/default/files/document/tc8_25_review_non_native_species_0.pdf","en"
"rinse-pathways-checklist:taxon:65d1d7aa80e93634bdb5b0ff9954f002","Northern America (WGSRPD:7)","native range","http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:65feb500ac5c62e79ccbb1060583990f","Europe (WGSRPD:1)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:683705d9242135973b5f1db86a39eace","Africa (WGSRPD:2)","native range","https://doi.org/10.1111/j.1365-294X.2006.02881.x","en"
"rinse-pathways-checklist:taxon:683705d9242135973b5f1db86a39eace","Europe (WGSRPD:1)","native range","https://doi.org/10.1111/j.1365-294X.2006.02881.x","en"
"rinse-pathways-checklist:taxon:683705d9242135973b5f1db86a39eace","cbd_2014_pathway:stowaway","pathway","https://doi.org/10.1111/j.1365-294X.2006.02881.x","en"
"rinse-pathways-checklist:taxon:683705d9242135973b5f1db86a39eace","cbd_2014_pathway:contaminant","pathway","https://doi.org/10.1111/j.1365-294X.2006.02881.x","en"
"rinse-pathways-checklist:taxon:6aa3f6debaae27a85fad84827ebf1772","Southern America (WGSRPD:8)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf","en"
"rinse-pathways-checklist:taxon:6aa3f6debaae27a85fad84827ebf1772","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf","en"
"rinse-pathways-checklist:taxon:6aa3f6debaae27a85fad84827ebf1772","cbd_2014_pathway:escape","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | https://www.daf.qld.gov.au/__data/assets/pdf_file/0004/67819/IPA-Dense-Waterweed-Risk-Assessment.pdf","en"
"rinse-pathways-checklist:taxon:6ab960c638151ad70b38d340a4ad67c3","Europe (WGSRPD:1)","native range","https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6ae0cd37b4921bf353def23f09c6bf1e","Asia","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2007.2.3.9","en"
"rinse-pathways-checklist:taxon:6ae0cd37b4921bf353def23f09c6bf1e","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2007.2.3.9","en"
"rinse-pathways-checklist:taxon:6ae0cd37b4921bf353def23f09c6bf1e","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2007.2.3.9","en"
"rinse-pathways-checklist:taxon:6ae0cd37b4921bf353def23f09c6bf1e","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2007.2.3.9","en"
"rinse-pathways-checklist:taxon:6ae0cd37b4921bf353def23f09c6bf1e","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1007/978-3-540-79236-9_29 | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2007.2.3.9","en"
"rinse-pathways-checklist:taxon:6aff9c50f0ec569566c18d486970431f","Asia","native range","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3","en"
"rinse-pathways-checklist:taxon:6aff9c50f0ec569566c18d486970431f","Northern America (WGSRPD:7)","native range","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3","en"
"rinse-pathways-checklist:taxon:6aff9c50f0ec569566c18d486970431f","cbd_2014_pathway:release","pathway","http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | https://doi.org/10.1111/j.1523-1739.2009.01249.x | http://www.fao.org/fishery/introsp/search/en | http://www.repository.naturalis.nl/document/41874 | https://doi.org/10.3391/ai.2013.8.1.02 | https://doi.org/10.1111/j.1365-2427.2010.02396.x | https://doi.org/10.3391/ai.2006.1.2.3","en"
"rinse-pathways-checklist:taxon:6b5460608edbdb849fb388aba31820a5","Northern America (WGSRPD:7)","native range","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:6b5460608edbdb849fb388aba31820a5","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:6b5460608edbdb849fb388aba31820a5","cbd_2014_pathway:escape","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:6c007beae67babb88bb89cf717afdd07","Europe (WGSRPD:1)","native range","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6c007beae67babb88bb89cf717afdd07","cbd_2014_pathway:stowaway","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6c007beae67babb88bb89cf717afdd07","cbd_2014_pathway:contaminant","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6c007beae67babb88bb89cf717afdd07","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6c007beae67babb88bb89cf717afdd07","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nobanis.org | http://www.nederlandsesoorten.nl | www.animalbase.uni-goettingen.de","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","Asia","native range","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:release","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:escape_food_bait","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:natural_dispersal","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:unaided","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:escape","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c43579aa890178a77968cbf1f69ccc8","cbd_2014_pathway:release_biocontrol","pathway","http://www.europe-aliens.org | http://www.issg.org/database | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://www.nederlandsesoorten.nl | http://www.fao.org/fishery/introsp/search/en | https://doi.org/10.1111/j.1365-2427.2010.02396.x","en"
"rinse-pathways-checklist:taxon:6c4fe9c62391569d448d73ac2661f8da","cbd_2014_pathway:release","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:6c4fe9c62391569d448d73ac2661f8da","cbd_2014_pathway:natural_dispersal","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
"rinse-pathways-checklist:taxon:6c4fe9c62391569d448d73ac2661f8da","cbd_2014_pathway:unaided","pathway","http://www.cabi.org/isc | http://www.europe-aliens.org | http://www.eppo.int/INVASIVE_PLANTS/ias_lists.htm | https://secure.fera.defra.gov.uk/nonnativespecies/home/index.cfm | http://ias.biodiversity.be | http://alienplantsbelgium.be/sites/alienplantsbelgium.be/files/tabel_2.pdf | http://www.nobanis.org | http://www.nederlandsesoorten.nl","en"
